,1. open,2. high,3. low,4. close,5. volume
2025-03-13 17:50:00,0.1999061664932782,0.011619779367204597,0.697464854271626,0.2102078512133474,9.817979023094232e-05
2025-03-13 17:45:00,0.1897068722844395,0.012249035111397966,0.686798092152948,0.18965627056749668,0.0005638666207183375
2025-03-13 17:40:00,0.1999061664932782,0.010725950185112243,0.6885878173406432,0.1953249400225019,0.0
2025-03-13 17:35:00,0.19786630765150903,0.012513608549297839,0.6912724051221915,0.1910999766459227,0.00017100700229781443
2025-03-13 17:30:00,0.1897068722844395,0.012513608549297839,0.6912724051221915,0.1974692681683976,2.247319948061623e-06
2025-03-13 17:25:00,0.18562715460090118,0.012513608549297839,0.690377542528342,0.1974692681683976,8.91905104386958e-05
2025-03-13 17:20:00,0.20806560186035483,0.011441013530786304,0.6885878173406432,0.18897687947176678,0.00010042711017900395
2025-03-13 17:15:00,0.2076576300919939,0.013228671894971455,0.6939569929037361,0.21445404556165926,0.00029102793327398063
2025-03-13 17:10:00,0.18154743691736996,0.011619779367204597,0.6885878173406432,0.2130315704549801,0.000717737808412182
2025-03-13 17:05:00,0.20602574301858567,0.01126224769436801,0.686798092152948,0.1910999766459227,0.005193275484976912
2025-03-13 17:00:00,1.0,0.880060637371713,0.6930621303098903,0.21233094838750333,0.0002930645669769115
2025-03-13 16:55:00,0.21214531954389315,0.9822682166856458,0.6930621303098903,0.2165771427358152,0.00028723558086162664
2025-03-13 16:50:00,0.1999061664932782,0.888183756978572,0.0,0.2102078512133474,0.0008029955089417699
2025-03-13 16:45:00,0.21622503722742437,1.0,0.6975364432791338,0.20596165686503554,0.0005417445649796059
2025-03-13 16:40:00,0.23050404911980138,0.014122501077064697,0.686798092152948,0.22294643425829008,0.040874746816583506
2025-03-13 16:35:00,0.22030475491096269,0.014122501077064697,0.686798092152948,0.2378081144773958,0.00831894638898875
2025-03-13 16:30:00,0.23662362564510175,0.013943735240645516,0.7064850692176208,0.22719262860660905,0.0005121080331645432
2025-03-13 16:25:00,0.24068294474022167,0.6775225200262431,0.7039347108251519,0.22294643425829008,0.0009782162361422
2025-03-13 16:20:00,0.17542786039206248,0.01430126691348299,0.686798092152948,0.24842360034818256,0.001603322325445217
2025-03-13 16:15:00,0.17542786039206248,0.018949178660364385,0.686798092152948,0.22931572578076498,0.0009662071201697455
2025-03-13 16:10:00,0.22642433143626306,0.041180498077373784,0.686798092152948,0.2526697946965015,0.005142008498661755
2025-03-13 16:05:00,0.21316524896477063,0.014122501077064697,0.686798092152948,0.22719262860660905,0.0038965718749453533
2025-03-13 16:00:00,0.18154743691736996,0.01358620356780893,0.6796391914021598,0.20596165686503554,1.0
2025-03-13 15:55:00,0.06527548293657759,0.010010886839437738,0.6322114739281766,0.18685378229761085,0.17664819673993934
2025-03-13 15:50:00,0.0,0.0,0.5829940312664981,0.06371414619646742,0.11128426399183154
2025-03-13 15:45:00,0.03263774146828524,0.0014301266913485655,0.6044707335188662,0.0,0.08780925141561843
2025-03-13 15:40:00,0.07343491830365423,0.0023239558734413635,0.5740454053280111,0.02974459140994412,0.10740679433644472
2025-03-13 15:35:00,0.2937396732146098,0.019960993294493523,0.6407126685697406,0.07326808348017977,0.12553571367121272
2025-03-13 15:30:00,0.37737388572710273,0.026993641299199123,0.7261720462822936,0.31421838177533346,0.05880175849976786
2025-03-13 15:25:00,0.465087815923134,0.0346805722651955,0.7476487485346617,0.38217872232011985,0.0488359479613402
2025-03-13 15:20:00,0.5120045692838104,0.03843465482998498,0.807604542322526,0.4819642895055267,0.03039415955255298
2025-03-13 15:15:00,0.4548885217143024,0.040579844867007164,0.7995776248557043,0.5344684826224437,0.0319847002457936
2025-03-13 15:10:00,0.4630479570813719,0.03843286717162053,0.7923918782270967,0.46782446232563757,0.04018678599748314
2025-03-13 15:05:00,0.6262366644228194,0.04896396259503666,0.8120788552917695,0.48302583809260113,0.04032000993315417
2025-03-13 15:00:00,0.6303163821063578,0.05523864345332674,0.8738243742673291,0.6560582577864551,0.027323899131010534
2025-03-13 14:55:00,0.5997184994798346,0.049875668360771286,0.8684551987042397,0.6560582577864551,0.020542540958986198
2025-03-13 14:50:00,0.6813128531505583,0.05362975092555988,0.8398195957010763,0.6220887029999318,0.033366240183864485
2025-03-13 14:45:00,0.6955918650429354,0.054523580107653125,0.8747192368611785,0.7038279442050097,0.04895168493866537
2025-03-13 14:40:00,0.689472288517635,0.056311238471838276,0.9060483762718228,0.7218742701853458,0.037574417015358255
2025-03-13 14:35:00,0.6690737000999505,0.05738383349034937,0.9015651146766395,0.7141249654996713,0.022279789507586214
2025-03-13 14:30:00,0.7070150745568426,0.05845464085049645,0.8978872294159217,0.6900278125729855,0.031631168726464154
2025-03-13 14:25:00,0.6364359586316652,0.055953706799001246,0.8890370383627584,0.7324897560561325,0.0256159359704837
2025-03-13 14:20:00,0.536482875385019,0.04898183917867849,0.8407144582949293,0.6518120634381432,0.024996026808560574
2025-03-13 14:15:00,0.7119107357770815,0.05595191914063724,0.8442939086703234,0.5637035307106046,0.04345621514942255
2025-03-13 14:10:00,0.6160373702139808,0.0584564285088609,0.8765089620488773,0.7374365724719212,0.033478887096261074
2025-03-13 14:05:00,0.5895192052709959,0.04969690252435255,0.858432737653132,0.6369503832190375,0.0266407138667998
2025-03-13 14:00:00,0.465087815923134,0.04683664914165586,0.8084994049163718,0.607354408611279,0.029011847098249947
2025-03-13 13:55:00,0.5099647104420342,0.03861342066640372,0.8067096797286766,0.48514893526676417,0.020514379230887052
2025-03-13 13:50:00,0.4202109214042409,0.038255888993566245,0.7879175652578532,0.5328973907135719,0.03186889303972005
2025-03-13 13:45:00,0.3987924035656718,0.030926489700406457,0.7601768248485428,0.4341946030869792,0.02616442249530749
2025-03-13 13:40:00,0.4426493686636874,0.036289464792962356,0.7798638019132156,0.4119020827583242,0.035206514306333446
2025-03-13 13:35:00,0.3630948738347257,0.0346805722651955,0.7646779836956021,0.45444895012844455,0.028049362101744177
2025-03-13 13:30:00,0.4732472512902106,0.03700452813863686,0.7691254507870298,0.3760005095433172,0.027752645639851668
2025-03-13 13:25:00,0.39165289761948685,0.03612857554018589,0.7789689393193662,0.493641323963395,0.03602067618626715
2025-03-13 13:20:00,0.415111274299818,0.034678784606831936,0.7798638019132156,0.40977898558416825,0.03038910308266984
2025-03-13 13:15:00,0.48650633376170305,0.03594087141194624,0.7771792141316674,0.4267637629774299,0.03295996687450397
2025-03-13 13:10:00,0.48548640434081847,0.03700452813863686,0.798655916384039,0.5031952612471002,0.03276585461399015
2025-03-13 13:05:00,0.5252636517553029,0.044691459104633235,0.807604542322526,0.5021337126600258,0.028289544421193264
2025-03-13 13:00:00,0.5446423107520957,0.04317016183671196,0.8120788552917695,0.5414110103819425,0.031224052672123113
2025-03-13 12:55:00,0.52016400465088,0.04200997155835573,0.816553168261013,0.564765079297679,0.038478963294453064
2025-03-13 12:50:00,0.5487220284356269,0.047551712487330366,0.8290812445748941,0.5435341075560984,0.03656270166624026
2025-03-13 12:45:00,0.6670338412581884,0.05255894356541324,0.8416093208887752,0.5690112736459909,0.05449708736800419
2025-03-13 12:40:00,0.8036635864798214,0.06614335947485772,0.8944062139258513,0.6953355555083718,0.026856035209323455
2025-03-13 12:35:00,0.7833057952389666,0.06667965698411349,0.932885305461344,0.8301522260673906,0.033901734390238546
2025-03-13 12:30:00,0.6351712461497669,0.06274680858290571,0.8765089620488773,0.8174136430224408,0.03861239791636922
2025-03-13 12:25:00,0.6201170878975191,0.0520083447892441,0.8693500612980856,0.6603044521347741,0.027057100115926592
2025-03-13 12:20:00,0.6904922179385196,0.05523864345332674,0.8747192368611785,0.6390734803931934,0.031075167725564026
2025-03-13 12:15:00,0.6425555351569656,0.05577494096258251,0.8756140994550279,0.7176280758370339,0.031367530005057175
2025-03-13 12:10:00,0.6711135589417268,0.05416604843481565,0.8711397864857844,0.6645506464830859,0.04133811609837446
2025-03-13 12:05:00,0.660914264732881,0.055953706799001246,0.8541373972026598,0.6985202012696092,0.06187187846381355
2025-03-13 12:00:00,0.6649939824164193,0.053808516761979064,0.8630860231411468,0.6815354238763476,0.0910903385397884
2025-03-13 11:55:00,0.7894253717642741,0.06373002068320721,0.8944062139258513,0.6891148807880967,0.08006969220073931
2025-03-13 11:50:00,0.9648532321563366,0.0780312875966902,0.9534671451198662,0.8174136430224408,0.03958499585264127
2025-03-13 11:45:00,0.9362952083715825,0.08294734809819992,1.0,1.0,0.031557990370655396
2025-03-13 11:40:00,0.8710197254349978,0.0879527915179188,0.9677849466214425,0.9808921254325753,0.07114867475191518
